/media/ahmed/DATA 1/Research/Data/NCTE - Consolidated/Audio
31_cam2/31_cam2_000_0.0_25.9.wav	414400
31_cam2/31_cam2_001_25.9_52.2.wav	420800
31_cam2/31_cam2_002_60.8_89.8.wav	464000
31_cam2/31_cam2_003_89.8_114.1.wav	388800
31_cam2/31_cam2_004_114.1_135.6.wav	344000
31_cam2/31_cam2_005_135.6_161.0.wav	406400
31_cam2/31_cam2_006_161.0_186.2.wav	403200
31_cam2/31_cam2_007_186.2_212.7.wav	424000
31_cam2/31_cam2_008_212.7_227.7.wav	240000
31_cam2/31_cam2_009_230.4_249.2.wav	300800
31_cam2/31_cam2_010_249.2_265.0.wav	252800
31_cam2/31_cam2_011_267.6_269.1.wav	24000
31_cam2/31_cam2_012_280.9_302.8.wav	350400
31_cam2/31_cam2_013_302.8_332.1.wav	468800
31_cam2/31_cam2_014_332.1_349.1.wav	272000
31_cam2/31_cam2_015_349.1_374.4.wav	404800
31_cam2/31_cam2_016_374.4_396.8.wav	358400
31_cam2/31_cam2_017_399.4_427.5.wav	449600
31_cam2/31_cam2_018_427.5_431.7.wav	67200
31_cam2/31_cam2_019_433.7_462.0.wav	452800
31_cam2/31_cam2_020_462.0_489.3.wav	436800
31_cam2/31_cam2_021_489.3_516.9.wav	441600
31_cam2/31_cam2_022_516.9_546.5.wav	473600
31_cam2/31_cam2_023_546.5_575.7.wav	467200
31_cam2/31_cam2_024_575.7_604.8.wav	465600
31_cam2/31_cam2_025_604.8_625.8.wav	336000
31_cam2/31_cam2_026_625.8_654.6.wav	460800
31_cam2/31_cam2_027_654.6_683.9.wav	468800
31_cam2/31_cam2_028_683.9_686.8.wav	46400
31_cam2/31_cam2_029_689.1_691.4.wav	36800
31_cam2/31_cam2_030_691.9_715.6.wav	379200
31_cam2/31_cam2_031_715.6_744.2.wav	457600
31_cam2/31_cam2_032_744.2_773.0.wav	460800
31_cam2/31_cam2_033_773.0_802.0.wav	464000
31_cam2/31_cam2_034_802.0_830.8.wav	460800
31_cam2/31_cam2_035_830.8_848.0.wav	275200
31_cam2/31_cam2_036_848.0_873.9.wav	414400
31_cam2/31_cam2_037_873.9_900.4.wav	424000
31_cam2/31_cam2_038_900.4_929.1.wav	459200
31_cam2/31_cam2_039_929.1_956.8.wav	443200
31_cam2/31_cam2_040_956.8_976.9.wav	321600
31_cam2/31_cam2_041_1010.1_1040.1.wav	479999
31_cam2/31_cam2_042_1040.1_1043.6.wav	56000
31_cam2/31_cam2_043_1087.4_1116.7.wav	468800
31_cam2/31_cam2_044_1116.7_1127.7.wav	176000
31_cam2/31_cam2_045_1213.8_1241.0.wav	435200
31_cam2/31_cam2_046_1241.0_1268.3.wav	436800
31_cam2/31_cam2_047_1268.3_1287.7.wav	310400
31_cam2/31_cam2_048_1287.7_1315.6.wav	446400
31_cam2/31_cam2_049_1350.8_1367.0.wav	259200
31_cam2/31_cam2_050_1422.2_1450.4.wav	451200
31_cam2/31_cam2_051_1450.4_1478.5.wav	449600
31_cam2/31_cam2_052_1478.5_1507.1.wav	457600
31_cam2/31_cam2_053_1507.1_1530.8.wav	379200
31_cam2/31_cam2_054_1579.8_1601.6.wav	348800
31_cam2/31_cam2_055_1633.9_1661.0.wav	433600
31_cam2/31_cam2_056_1661.0_1684.4.wav	374400
31_cam2/31_cam2_057_1865.9_1872.9.wav	112000
31_cam2/31_cam2_058_1888.7_1915.6.wav	430400
31_cam2/31_cam2_059_1915.6_1922.4.wav	108800
31_cam2/31_cam2_060_1974.3_1982.2.wav	126400
31_cam2/31_cam2_061_2009.1_2037.7.wav	457600
31_cam2/31_cam2_062_2037.7_2056.2.wav	295999
31_cam2/31_cam2_063_2224.1_2227.9.wav	60800
31_cam2/31_cam2_064_2332.6_2346.6.wav	224000
31_cam2/31_cam2_065_2349.4_2353.2.wav	60800
31_cam2/31_cam2_066_2405.1_2424.8.wav	315200
31_cam2/31_cam2_067_2454.8_2467.6.wav	204800
31_cam2/31_cam2_068_2479.2_2508.6.wav	470400
31_cam2/31_cam2_069_2508.6_2538.2.wav	473600
31_cam2/31_cam2_070_2538.2_2551.8.wav	217600
31_cam2/31_cam2_071_2574.2_2586.6.wav	198400
31_cam2/31_cam2_072_2598.6_2600.3.wav	27200
31_cam2/31_cam2_073_2695.6_2709.4.wav	220800
31_cam2/31_cam2_074_2756.3_2772.0.wav	251200
31_cam2/31_cam2_075_2858.9_2886.1.wav	435200
31_cam2/31_cam2_076_2896.2_2901.0.wav	76800
31_cam2/31_cam2_077_2907.5_2931.3.wav	380800
31_cam2/31_cam2_078_2954.4_2978.6.wav	387200
31_cam2/31_cam2_079_2987.2_3016.6.wav	470400
31_cam2/31_cam2_080_3016.6_3044.5.wav	446400
31_cam2/31_cam2_081_3044.5_3074.0.wav	472000
31_cam2/31_cam2_082_3074.0_3101.1.wav	433600
31_cam2/31_cam2_083_3101.1_3128.0.wav	430400
31_cam2/31_cam2_084_3128.0_3157.1.wav	465600
31_cam2/31_cam2_085_3157.1_3187.0.wav	478400
31_cam2/31_cam2_086_3187.0_3215.4.wav	454400
31_cam2/31_cam2_087_3215.4_3242.7.wav	436800
31_cam2/31_cam2_088_3242.7_3272.0.wav	468800
31_cam2/31_cam2_089_3272.0_3299.5.wav	440000
31_cam2/31_cam2_090_3299.5_3324.0.wav	392000
31_cam2/31_cam2_091_3324.0_3353.8.wav	476800
31_cam2/31_cam2_092_3353.8_3380.3.wav	424000
31_cam2/31_cam2_093_3380.3_3408.9.wav	457600
4651_cam1/4651_cam1_000_0.0_24.7.wav	395200
4651_cam1/4651_cam1_001_24.7_53.0.wav	452800
4651_cam1/4651_cam1_002_53.0_76.4.wav	374400
4651_cam1/4651_cam1_003_76.4_106.1.wav	475200
4651_cam1/4651_cam1_004_106.1_124.1.wav	288000
4651_cam1/4651_cam1_005_124.1_139.6.wav	248000
4651_cam1/4651_cam1_006_139.6_168.6.wav	464000
4651_cam1/4651_cam1_007_168.6_193.5.wav	398400
4651_cam1/4651_cam1_008_193.5_220.1.wav	425600
4651_cam1/4651_cam1_009_220.1_249.7.wav	473600
4651_cam1/4651_cam1_010_249.7_275.5.wav	412800
4651_cam1/4651_cam1_011_275.5_302.1.wav	425600
4651_cam1/4651_cam1_012_302.1_329.5.wav	438400
4651_cam1/4651_cam1_013_329.5_355.8.wav	420800
4651_cam1/4651_cam1_014_355.8_380.2.wav	390400
4651_cam1/4651_cam1_015_380.2_408.9.wav	459200
4651_cam1/4651_cam1_016_408.9_436.8.wav	446400
4651_cam1/4651_cam1_017_436.8_450.3.wav	216000
4651_cam1/4651_cam1_018_452.0_462.0.wav	160000
4651_cam1/4651_cam1_019_462.0_487.7.wav	411200
4651_cam1/4651_cam1_020_487.7_512.7.wav	400000
4651_cam1/4651_cam1_021_512.7_536.6.wav	382400
4651_cam1/4651_cam1_022_536.6_564.3.wav	443200
4651_cam1/4651_cam1_023_564.3_594.1.wav	476800
4651_cam1/4651_cam1_024_594.1_623.2.wav	465600
4651_cam1/4651_cam1_025_623.2_652.1.wav	462400
4651_cam1/4651_cam1_026_652.1_656.1.wav	64000
4651_cam1/4651_cam1_027_658.1_686.2.wav	449600
4651_cam1/4651_cam1_028_686.2_715.0.wav	460800
4651_cam1/4651_cam1_029_715.0_744.0.wav	464000
4651_cam1/4651_cam1_030_744.0_773.5.wav	472000
4651_cam1/4651_cam1_031_773.5_798.3.wav	396800
4651_cam1/4651_cam1_032_798.3_805.0.wav	107200
4651_cam1/4651_cam1_033_807.5_835.7.wav	451200
4651_cam1/4651_cam1_034_835.7_845.6.wav	158400
4651_cam1/4651_cam1_035_849.0_873.6.wav	393600
4651_cam1/4651_cam1_036_873.6_895.3.wav	347200
4651_cam1/4651_cam1_037_898.4_903.7.wav	84800
4651_cam1/4651_cam1_038_906.7_933.8.wav	433600
4651_cam1/4651_cam1_039_933.8_963.4.wav	473600
4651_cam1/4651_cam1_040_963.4_991.3.wav	446400
4651_cam1/4651_cam1_041_991.3_1019.1.wav	444800
4651_cam1/4651_cam1_042_1019.1_1049.0.wav	478400
4651_cam1/4651_cam1_043_1049.0_1077.6.wav	457600
4651_cam1/4651_cam1_044_1082.4_1105.7.wav	372800
4651_cam1/4651_cam1_045_1105.7_1123.5.wav	284800
4651_cam1/4651_cam1_046_1123.5_1150.7.wav	435200
4651_cam1/4651_cam1_047_1150.7_1174.6.wav	382400
4651_cam1/4651_cam1_048_1174.6_1192.5.wav	286400
4651_cam1/4651_cam1_049_1192.5_1218.8.wav	420800
4651_cam1/4651_cam1_050_1218.8_1246.0.wav	435200
4651_cam1/4651_cam1_051_1246.0_1270.9.wav	398400
4651_cam1/4651_cam1_052_1270.9_1294.7.wav	380800
4651_cam1/4651_cam1_053_1294.7_1324.4.wav	475200
4651_cam1/4651_cam1_054_1324.4_1353.2.wav	460800
