/media/ahmed/DATA 1/Research/Data/Fall Pilot/Noisy Audio Chunks/Audio
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_022_687_716.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_035_1430_1458.wav	448000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_041_1630_1647.wav	272000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_056_2277_2305.wav	448000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_075_2930_2940.wav	160000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_042_1700_1713.wav	208000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_006_184_212.wav	448000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_020_581_584.wav	48000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_023_716_730.wav	224000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_055_2248_2277.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_074_2901_2930.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_039_1581_1607.wav	416000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_026_813_837.wav	384000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_062_2479_2498.wav	304000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_072_2845_2874.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_076_2940_2968.wav	448000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_065_2566_2570.wav	64000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_048_1884_1907.wav	368000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_043_1777_1806.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_015_440_462.wav	352000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_010_310_333.wav	368000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_013_370_399.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_040_1607_1630.wav	368000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_017_486_506.wav	320000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_038_1561_1581.wav	320000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_008_241_243.wav	32000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_036_1458_1471.wav	208000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_009_285_310.wav	400000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_024_761_786.wav	400000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_050_2019_2037.wav	288000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_049_1993_2019.wav	416000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_005_165_184.wav	304000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_073_2874_2901.wav	432000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_053_2210_2222.wav	192000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_016_462_486.wav	384000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_071_2816_2845.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_078_2996_3006.wav	160000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_032_1249_1255.wav	96000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_012_356_370.wav	224000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_047_1873_1884.wav	176000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_034_1357_1376.wav	304000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_018_506_535.wav	464000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_046_1845_1873.wav	448000
Meridian Class 1 - Mixed track/Meridian Class 1 - Mixed track_044_1806_1832.wav	416000
